,FishnetID,ReportingMonth,PerformanceTarget,dl_avg_pred,df_error
942,961721,2017-12-01,0.6246,0.5856430530548096,-0.038956946945190474
943,961721,2018-01-01,0.5945,0.5952614545822144,0.000761454582214327
944,961721,2018-02-01,0.55,0.5135442614555359,-0.036455738544464156
945,961721,2018-03-01,0.5372,0.4874797463417053,-0.04972025365829469
946,961721,2018-04-01,0.5509,0.5028919577598572,-0.04800804224014277
947,961721,2018-05-01,0.5779,0.5411787033081055,-0.0367212966918945
948,961721,2018-06-01,0.6582,0.5576012134552002,-0.10059878654479981
1027,1104078,2017-06-01,0.7935,0.0,-0.7935
1028,1104078,2017-07-01,0.7915,0.0,-0.7915
1029,1104078,2017-08-01,0.7751,0.0,-0.7751
1030,1104078,2017-09-01,0.7264,0.7323359251022339,0.005935925102233841
1031,1104078,2017-10-01,0.6917,0.6929083466529846,0.0012083466529846376
1032,1104078,2017-11-01,0.6282,0.6621270179748535,0.033927017974853535
1033,1104078,2017-12-01,0.5684,0.596100926399231,0.02770092639923094
1034,1104078,2018-01-01,0.5079,0.5321334600448608,0.02423346004486082
1035,1104078,2018-02-01,0.4681,0.46006035804748535,-0.008039641952514665
1036,1104078,2018-03-01,0.4848,0.40901800990104675,-0.07578199009895326
1037,1104078,2018-04-01,0.5218,0.4272661805152893,-0.09453381948471073
1038,1104078,2018-05-01,0.5681,0.47159862518310547,-0.09650137481689458
1039,1104078,2018-06-01,0.5866,0.526393473148346,-0.06020652685165406
1108,1232031,2017-09-01,0.8333,0.9969944953918457,0.16369449539184566
1109,1232031,2017-10-01,0.7114,0.7257966995239258,0.014396699523925749
1110,1232031,2017-11-01,0.8076,0.6793180108070374,-0.12828198919296263
1111,1232031,2017-12-01,0.7955,0.7634856104850769,-0.03201438951492308
1112,1232031,2018-01-01,0.8177,0.7510296702384949,-0.06667032976150511
1113,1232031,2018-02-01,0.8447,0.7716518640518188,-0.07304813594818116
1114,1232031,2018-03-01,0.8271,0.7924705743789673,-0.03462942562103266
1115,1232031,2018-04-01,0.7352,0.7799326777458191,0.04473267774581913
1116,1232031,2018-05-01,0.6864,0.705452561378479,0.019052561378478994
1117,1232031,2018-06-01,0.6865,0.6607519388198853,-0.025748061180114745
1131,1283573,2017-06-01,0.5912,0.0,-0.5912
1132,1283573,2017-07-01,0.6821,0.0,-0.6821
1133,1283573,2017-08-01,0.7399,0.0,-0.7399
1134,1283573,2017-09-01,0.7879999999999999,0.7015219926834106,-0.08647800731658928
1135,1283573,2017-10-01,0.8154,0.7433091998100281,-0.07209080018997194
1136,1283573,2017-11-01,0.8365,0.7681147456169128,-0.06838525438308718
1149,1298264,2017-11-01,0.6937,0.9616272449493408,0.26792724494934084
1150,1298264,2017-12-01,0.6529,0.5702546238899231,-0.08264537611007694
1151,1298264,2018-01-01,0.5409,0.5578970313072205,0.01699703130722041
1152,1298264,2018-02-01,0.5154,0.5698422193527222,0.0544422193527222
1153,1298264,2018-03-01,0.8301,0.5481153130531311,-0.28198468694686885
1154,1298264,2018-04-01,0.8151,0.8150944709777832,-5.529022216843593e-06
1155,1298264,2018-05-01,0.8294,0.8085508346557617,-0.020849165344238307
1156,1298264,2018-06-01,0.81,0.7975097298622131,-0.012490270137786919
1170,1307555,2017-06-01,0.8438,0.0,-0.8438
1171,1307555,2017-07-01,0.826,0.0,-0.826
1172,1307555,2017-08-01,0.7437,0.0,-0.7437
1173,1307555,2017-09-01,0.665,0.7120987772941589,0.0470987772941589
1174,1307555,2017-10-01,0.5751,0.6403947472572327,0.06529474725723272
1175,1307555,2017-11-01,0.5297,0.5427078604698181,0.013007860469818167
1176,1307555,2017-12-01,0.5672,0.4856899678707123,-0.08151003212928776
1177,1307555,2018-01-01,0.652,0.5257794260978699,-0.12622057390213015
1178,1307555,2018-02-01,0.6718,0.617985725402832,-0.05381427459716792
1179,1307555,2018-03-01,0.7035,0.6387037038803101,-0.06479629611968996
1180,1307555,2018-04-01,0.7035,0.6703400611877441,-0.033159938812255874
